Class_Name,Description,Type,id,Professor,,Unit,Attributes,Subject,Number,Unit,mon,tues,wed,thur,fri,start_time,end_time,,,,,,,,,,,,
CULANTH 302,FIELDWORK METHODS,lec,1,Diane M Nelson,,1,"EI,R,W,SS",CULANTH,302,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
CULANTH 305S,WHITE PEOPLE,lec,1,James Lorand Matory,,1,"CCI,R,C,CZ,SS",CULANTH,305,1,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
CULANTH 306,"HEALTH, CULTURE, LATINO COMMUN",lec,1,Joan E Clifford,,1,"CCI,FL,C",CULANTH,306,1,FALSE,FALSE,TRUE,FALSE,TRUE,3:05PM,4:20PM,,,,,,,,,,,,
CULANTH 306,"HEALTH, CULTURE, LATINO COMMUN",lec,2,Rosa Solorzano,,1,"CCI,FL,C",CULANTH,306,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
CULANTH 341,LIFE AND DEATH,lec,1,Anne Allison,,1,"CCI,EI,C,CZ,SS",CULANTH,341,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
CULANTH 342,MIGRATION & HUMAN TRAFFICKING,lec,1,Michaeline A Crichlow,,1,"CCI,EI,R,C,ALP,SS",CULANTH,342,1,FALSE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
CULANTH 350,ANTHROPOLOGY OF MONEY,lec,1,Charles D Piot,,1,"CCI,EI,C,CZ,SS",CULANTH,350,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
CULANTH 360,GLOBAL APPLE,lec,1,Ralph A Litzinger,,1,"EI,STS,C,CZ,SS",CULANTH,360,1,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
CULANTH 366S,TRAUMA IN ASIA,lec,1,Nayoung Aimee Kwon,,1,"CCI,C,ALP,CZ",CULANTH,366,1,FALSE,FALSE,FALSE,TRUE,FALSE,11:45AM,2:15PM,,,,,,,,,,,,
CULANTH 389S,"FOOD, CULTURE, & SOCIETY",lec,1,Luciana Fellin,,1,"CCI,EI,C,CZ,SS",CULANTH,389,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
CULANTH 399,GLOBAL RUSSIA,lec,1,Michael Newcity,,1,"CCI,EI,C,CZ,SS",CULANTH,399,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
CULANTH 423,SEX AND MONEY,lec,1,Anne Allison,,1,"CCI,SS",CULANTH,423,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
CULANTH 424-1,MEDICAL ANTHROPOLOGY,lec,1,Diane M Nelson,,1,"CCI,EI,STS,C,SS",CULANTH,424,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
CULANTH 473,TWO KOREAS,lec,1,Nayoung Aimee Kwon,,1,"CCI,C,ALP,CZ",CULANTH,473,1,FALSE,TRUE,FALSE,TRUE,FALSE,6:15PM,7:30PM,,,,,,,,,,,,
CULANTH 498S,SENIOR DISTINCTION SEMINAR,lec,1,Departmental Staff,,1,R,CULANTH,498,1,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
CULANTH 89S,FIRST-YEAR SEMINAR (TOP),lec,1,Christine Folch,,1,,CULANTH,89,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
DANCE 101,INTRODUCTION TO DANCE,lec,1,Purnima Shah,,1,"CCI,C,ALP",DANCE,101,1,TRUE,FALSE,TRUE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
DANCE 110,ELEMENTARY MODERN DANCE,lec,1,Departmental Staff,,0.5,,DANCE,110,0.5,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
DANCE 116,ALEXANDER TECHNIQUE,lec,1,Eric N Pritchard,,0.5,"C,ALP",DANCE,116,0.5,FALSE,FALSE,FALSE,TRUE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
DANCE 120,BEGINNING BALLET,lec,1,Departmental Staff,,0.5,,DANCE,120,0.5,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
DANCE 122,INTERMEDIATE BALLET,lec,1,Departmental Staff,,0.5,,DANCE,122,0.5,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
DANCE 130,AFRICAN DANCE TECH I,lec,1,Ava Vinesett,,0.5,,DANCE,130,0.5,FALSE,TRUE,FALSE,TRUE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
DANCE 140,JAZZ DANCE I,lec,1,Nina O. Wheeler,,0.5,,DANCE,140,0.5,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
DANCE 142,HIP HOP I,lec,1,Natalie A Marrone,,0.5,,DANCE,142,0.5,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
DANCE 205S,ADV DANCE COMPOSITION,lec,1,Andrea E Woods Valdes,,1,"R,ALP",DANCE,205,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
DANCE 210,INTERMEDIATE MODERN DANCE,lec,1,Departmental Staff,,0.5,,DANCE,210,0.5,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
DANCE 215S,PERFORMING SEXUAL HEALTH,lec,1,Departmental Staff,,1,"CCI,SL,C,ALP",DANCE,215,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
DANCE 220,ADVANCED INTERMEDIATE BALLET,lec,1,Departmental Staff,,0.5,,DANCE,220,0.5,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
DANCE 230,AFRICAN DANCE TECH II,lec,1,Ava Vinesett,,0.5,,DANCE,230,0.5,TRUE,FALSE,TRUE,FALSE,FALSE,6:15PM,7:30PM,,,,,,,,,,,,
DANCE 240,JAZZ DANCE II,lec,1,Nina O. Wheeler,,0.5,,DANCE,240,0.5,TRUE,FALSE,TRUE,FALSE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
DANCE 255,T'AI CHI AND CHINESE THOUGHT,lec,1,David N Need,,1,"CCI,C,CZ",DANCE,255,1,TRUE,FALSE,FALSE,FALSE,FALSE,4:40PM,7:10PM,,,,,,,,,,,,
DANCE 306S,DANCE FOR THE CAMERA,lec,1,Andrea E Woods Valdes,,1,"R,STS,C,ALP",DANCE,306,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
DANCE 310,ADVANCED MODERN DANCE,lec,1,Andrea E Woods Valdes,,0.5,,DANCE,310,0.5,FALSE,TRUE,FALSE,TRUE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
DANCE 320,ADVANCED BALLET,lec,1,Departmental Staff,,0.5,,DANCE,320,0.5,TRUE,FALSE,TRUE,FALSE,TRUE,10:05AM,11:20AM,,,,,,,,,,,,
DANCE 335SL,W AFR ROOTHOLDS IN DANCE,lec,1,Ava Vinesett,,1,"CCI,C,ALP,CZ",DANCE,335,1,FALSE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
DANCE 335SL,W AFR ROOTHOLDS IN DANCE,lab,1,Ava Vinesett,,1,"CCI,C,ALP,CZ",DANCE,335,0,FALSE,TRUE,FALSE,TRUE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
DANCE 335SL,W AFR ROOTHOLDS IN DANCE,lab,2,Ava Vinesett,,1,"CCI,C,ALP,CZ",DANCE,335,0,TRUE,FALSE,TRUE,FALSE,FALSE,6:15PM,7:30PM,,,,,,,,,,,,
DANCE 368,GENDER IN DANCE AND THEATRE,lec,1,Purnima Shah,,1,"CCI,C,ALP,CZ",DANCE,368,1,TRUE,FALSE,TRUE,FALSE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
DANCE 377S,DANCE SCIENCE,lec,1,Blythe A Williams,,1,"R,ALP,NS",DANCE,377,1,FALSE,TRUE,FALSE,FALSE,FALSE,10:05AM,12:35PM,,,,,,,,,,,,
DANCE 379S,LEGAL ISSUES - PERFORMING ARTS,lec,1,Daniel M Ellison,,1,"EI,C,SS",DANCE,379,1,FALSE,FALSE,TRUE,FALSE,TRUE,1:25PM,2:40PM,,,,,,,,,,,,
DANCE 410,INTENSIVE MODERN DANCE,lec,1,Andrea E Woods Valdes,,0.5,,DANCE,410,0.5,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,-,5:55PM,,,,
DANCE 420,INTENSIVE BALLET,lec,1,Departmental Staff,,0.5,,DANCE,420,0.5,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,-,11:20AM,TuTh,1:25PM,-,2:40PM
DANCE 487S,CAP SEM: RES METHODS IN DANCE,lec,1,Sarah M Wilbur,,1,"CCI,R,W,ALP,CZ",DANCE,487,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
DANCE 89S,FIRST-YEAR SEMINAR (TOP),lec,1,Johanna (Jody) McAuliffe,,1,,DANCE,89,1,FALSE,TRUE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
DECSCI 101,FNDMNTLS OF DECISION SCIENCE,lec,1,Scott A Huettel,,1,"C,SS",DECSCI,101,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
DOCST 101,TRADITIONS IN DOC STUDIES,lec,1,Christopher Wilson Sims,,1,"CCI,C,ALP",DOCST,101,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
DOCST 105S,DOC EXPER: A VIDEO APPR,lec,1,Gary Hawkins,,1,"R,C,ALP,SS",DOCST,105,1,FALSE,FALSE,TRUE,FALSE,FALSE,10:05AM,12:35PM,,,,,,,,,,,,
DOCST 107,HISTORY OF DOCUMENTARY FILM,lec,1,Karen Price,,1,"CCI,C,ALP",DOCST,107,1,TRUE,FALSE,FALSE,FALSE,FALSE,4:40PM,7:40PM,,,,,,,,,,,,
DOCST 110S,INTRODUCTION TO ORAL HISTORY,lec,1,Michelle Lanier,,1,"R,C,CZ",DOCST,110,1,TRUE,FALSE,FALSE,FALSE,FALSE,6:15PM,8:45PM,,,,,,,,,,,,
DOCST 115S,INTRO TO B&W PHOTOGRAPHY,lec,1,Mary Sharp,,1,"C,ALP",DOCST,115,1,FALSE,FALSE,FALSE,FALSE,TRUE,10:05AM,12:35PM,,,,,,,,,,,,
DOCST 119S,INTRO TO DIGITAL PHOTOGRAPHY,lec,1,Departmental Staff,,1,"C,ALP",DOCST,119,1,TRUE,FALSE,FALSE,FALSE,FALSE,4:40PM,7:10PM,,,,,,,,,,,,
DOCST 119S,INTRO TO DIGITAL PHOTOGRAPHY,lec,2,Departmental Staff,,1,"C,ALP",DOCST,119,1,FALSE,TRUE,FALSE,TRUE,FALSE,8:30AM,9:45AM,,,,,,,,,,,,
DOCST 135S,INTRO TO AUDIO DOCUMENTARY,lec,1,John H Biewen,,1,"R,C,ALP",DOCST,135,1,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
DOCST 204FS,DOCUMENTING THE MIDDLE EAST,lec,1,Nancy Kalow,,1,"CCI,R,C,ALP,CZ",DOCST,204,1,FALSE,FALSE,TRUE,FALSE,TRUE,10:05AM,11:20AM,,,,,,,,,,,,
DOCST 206S,MEDICINE AND DOCUMENTARY PHOTO,lec,1,John W Moses Jr.,,1,"C,ALP",DOCST,206,1,FALSE,TRUE,FALSE,FALSE,FALSE,6:15PM,8:45PM,,,,,,,,,,,,
DOCST 209FS,DIGITAL DOCUMENTARY PHOTO,lec,1,Anna S Post-Rust,,1,"EI,SL,C,ALP",DOCST,209,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
DOCST 209S,DIGITAL DOCUMENTARY PHOTO,lec,1,Anna S Post-Rust,,1,"EI,SL,C,ALP",DOCST,209,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
DOCST 224S,LITERACY/PHOTOGRAPHY,lec,1,Katherine Hyde,,1,"EI,SL,C,ALP,SS",DOCST,224,1,FALSE,FALSE,TRUE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
DOCST 236S,COLOR PHOTOGRAPHY,lec,1,William Bamberger,,1,"C,ALP",DOCST,236,1,TRUE,FALSE,FALSE,FALSE,FALSE,10:05AM,12:35PM,,,,,,,,,,,,
DOCST 242S,DANCE FOR THE CAMERA,lec,1,Andrea E Woods Valdes,,1,"R,STS,C,ALP",DOCST,242,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
DOCST 274,THE MIDDLE EAST THROUGH FILM,lec,1,Ozgun Eylul Iscen,,1,"CCI,EI,C,ALP,CZ",DOCST,274,1,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
DOCST 315S,ENVIRON. ISSUES & THE DOC ARTS,lec,1,Miguel Rojas Sotelo,,1,"C,ALP",DOCST,315,1,FALSE,FALSE,TRUE,FALSE,TRUE,10:05AM,11:20AM,,,,,,,,,,,,
DOCST 344S,OUR CULINARY CULTURES,lec,1,Kelly L Alexander,,1,"CCI,W,C,ALP",DOCST,344,1,FALSE,FALSE,FALSE,FALSE,TRUE,10:05AM,12:35PM,,,,,,,,,,,,
DOCST 356S,MAGAZINE JOURNALISM,lec,1,David A Graham,,1,"W,C,SS",DOCST,356,1,FALSE,FALSE,TRUE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
DOCST 357S,16MM FILM PRODUCTION,lec,1,Joshua M Gibson,,1,"C,ALP",DOCST,357,1,FALSE,TRUE,FALSE,FALSE,FALSE,1:25PM,4:25PM,,,,,,,,,,,,
DOCST 358S,UNDERSTANDING MEDIATION,lec,1,Markos Hadjioannou,,1,"CCI,C,ALP,CZ",DOCST,358,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
DOCST 367S,VIDEO JOURNALISM,lec,1,Lynn Owens,,1,"C,ALP,SS",DOCST,367,1,FALSE,FALSE,FALSE,FALSE,TRUE,11:45AM,2:15PM,,,,,,,,,,,,
DOCST 371,NEWS/MORAL BATTLEGROUND,lec,1,Departmental Staff,,1,"EI,R,W,C,SS",DOCST,371,1,TRUE,FALSE,FALSE,FALSE,FALSE,3:05PM,5:35PM,,,,,,,,,,,,
DOCST 480S,CAPSTONE SEMINAR,lec,1,Nancy Kalow,,1,"R,ALP",DOCST,480,1,FALSE,FALSE,FALSE,FALSE,TRUE,3:05PM,5:35PM,,,,,,,,,,,,
ECE 110L,FUND OF ELEC AND COMP ENGR,lec,1,David R Smith,,1,,ECE,110,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
ECE 110L,FUND OF ELEC AND COMP ENGR,lec,2,Michael R Gustafson II,,1,,ECE,110,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
ECE 110L9,FUND OF ELEC AND COMP ENG,lab,1,"David R Smith, Michael R Gustafson II",,0,,ECE,110,0,FALSE,TRUE,FALSE,FALSE,FALSE,1:25PM,4:15PM,,,,,,,,,,,,
ECE 110L9,FUND OF ELEC AND COMP ENG,lab,2,"David R Smith, Michael R Gustafson II",,0,,ECE,110,0,FALSE,TRUE,FALSE,FALSE,FALSE,3:30PM,6:20PM,,,,,,,,,,,,
ECE 110L9,FUND OF ELEC AND COMP ENG,lab,3,"David R Smith, Michael R Gustafson II",,0,,ECE,110,0,FALSE,FALSE,TRUE,FALSE,FALSE,3:30PM,6:20PM,,,,,,,,,,,,
ECE 110L9,FUND OF ELEC AND COMP ENG,lab,4,"David R Smith, Michael R Gustafson II",,0,,ECE,110,0,FALSE,FALSE,TRUE,FALSE,FALSE,4:40PM,7:30PM,,,,,,,,,,,,
ECE 110L9,FUND OF ELEC AND COMP ENG,lab,5,"David R Smith, Michael R Gustafson II",,0,,ECE,110,0,FALSE,FALSE,FALSE,TRUE,FALSE,1:25PM,4:15PM,,,,,,,,,,,,
ECE 110L9,FUND OF ELEC AND COMP ENG,lab,6,"David R Smith, Michael R Gustafson II",,0,,ECE,110,0,FALSE,FALSE,FALSE,TRUE,FALSE,3:30PM,6:20PM,,,,,,,,,,,,
ECE 230L,MICROELECT DEVICES & CIRCUITS,lec,1,Aaron Franklin,,1,,ECE,230,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
ECE 230L9,MICROELECT DEVICES & CIRCUITS,lab,1,Aaron Franklin,,0,,ECE,230,0,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,5:55PM,,,,,,,,,,,,
ECE 230L9,MICROELECT DEVICES & CIRCUITS,lab,2,Aaron Franklin,,0,,ECE,230,0,FALSE,FALSE,TRUE,FALSE,FALSE,11:45AM,2:35PM,,,,,,,,,,,,
ECE 230L9,MICROELECT DEVICES & CIRCUITS,lab,3,Aaron Franklin,,0,,ECE,230,0,FALSE,FALSE,TRUE,FALSE,FALSE,3:05PM,5:55PM,,,,,,,,,,,,
ECE 230L9,MICROELECT DEVICES & CIRCUITS,lab,4,Aaron Franklin,,0,,ECE,230,0,FALSE,FALSE,FALSE,TRUE,FALSE,3:05PM,5:55PM,,,,,,,,,,,,
ECE 230L9,MICROELECT DEVICES & CIRCUITS,lab,5,Aaron Franklin,,0,,ECE,230,0,FALSE,FALSE,FALSE,FALSE,TRUE,11:45AM,2:35PM,,,,,,,,,,,,
ECE 250D,COMPUTER ARCHITECTURE,lec,1,Lisa Wu Wills,,1,C,ECE,250,1,TRUE,FALSE,TRUE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
ECE 250D,COMPUTER ARCHITECTURE,dis,1,Departmental Staff,,1,C,ECE,250,0,FALSE,FALSE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
ECE 250D,COMPUTER ARCHITECTURE,dis,2,Departmental Staff,,1,C,ECE,250,0,FALSE,FALSE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
ECE 250D,COMPUTER ARCHITECTURE,dis,3,Departmental Staff,,1,C,ECE,250,0,FALSE,FALSE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
ECE 250D,COMPUTER ARCHITECTURE,dis,4,Departmental Staff,,1,C,ECE,250,0,FALSE,FALSE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
ECE 250D,COMPUTER ARCHITECTURE,dis,5,Departmental Staff,,1,C,ECE,250,0,FALSE,FALSE,FALSE,TRUE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
ECE 250D,COMPUTER ARCHITECTURE,dis,6,Departmental Staff,,1,C,ECE,250,0,FALSE,FALSE,FALSE,TRUE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
ECE 250D,COMPUTER ARCHITECTURE,dis,7,Departmental Staff,,1,C,ECE,250,0,FALSE,FALSE,FALSE,FALSE,TRUE,10:05AM,11:20AM,,,,,,,,,,,,
ECE 250D,COMPUTER ARCHITECTURE,dis,8,Departmental Staff,,1,C,ECE,250,0,FALSE,FALSE,FALSE,FALSE,TRUE,11:45AM,1:00PM,,,,,,,,,,,,
ECE 250D,COMPUTER ARCHITECTURE,dis,9,Departmental Staff,,1,C,ECE,250,0,FALSE,FALSE,FALSE,FALSE,TRUE,1:25PM,2:40PM,,,,,,,,,,,,
ECE 250D,COMPUTER ARCHITECTURE,dis,10,Departmental Staff,,1,C,ECE,250,0,FALSE,FALSE,FALSE,FALSE,TRUE,3:05PM,4:20PM,,,,,,,,,,,,
ECE 250D,COMPUTER ARCHITECTURE,dis,11,Departmental Staff,,1,C,ECE,250,0,FALSE,FALSE,FALSE,FALSE,TRUE,10:05AM,11:20AM,,,,,,,,,,,,
ECE 270DL,FIELDS AND WAVES,lec,1,Willie Padilla,,1,,ECE,270,1,FALSE,FALSE,TRUE,FALSE,TRUE,3:05PM,4:20PM,,,,,,,,,,,,
ECE 270DL,FIELDS AND WAVES,lec,2,David Brady,,1,,ECE,270,1,FALSE,FALSE,TRUE,FALSE,TRUE,4:40PM,5:55PM,,,,,,,,,,,,
ECE 270DL,FIELDS AND WAVES,dis,1,Willie Padilla,,1,,ECE,270,0,TRUE,FALSE,FALSE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
ECE 270DL,FIELDS AND WAVES,dis,2,David Brady,,1,,ECE,270,0,TRUE,FALSE,FALSE,FALSE,FALSE,4:40PM,5:55PM,,,,,,,,,,,,
ECE 270L9,FIELDS AND WAVES (LAB),lab,1,"David Brady, Willie Padilla",,0,,ECE,270,0,FALSE,TRUE,FALSE,FALSE,FALSE,1:25PM,4:15PM,,,,,,,,,,,,
ECE 270L9,FIELDS AND WAVES (LAB),lab,2,"David Brady, Willie Padilla",,0,,ECE,270,0,FALSE,FALSE,TRUE,FALSE,FALSE,11:45AM,2:35PM,,,,,,,,,,,,
ECE 270L9,FIELDS AND WAVES (LAB),lab,3,"David Brady, Willie Padilla",,0,,ECE,270,0,FALSE,FALSE,FALSE,TRUE,FALSE,3:05PM,5:55PM,,,,,,,,,,,,
ECE 280L,INTRO TO SIGNALS AND SYSTEMS,lec,1,Leslie M Collins,,1,,ECE,280,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
ECE 280L,INTRO TO SIGNALS AND SYSTEMS,lec,2,Mary T Knox,,1,,ECE,280,1,FALSE,TRUE,FALSE,TRUE,FALSE,11:45AM,1:00PM,,,,,,,,,,,,
ECE 280L9,INTRO TO SIGNALS AND SYSTEMS,lab,1,"Leslie M Collins, Mary T Knox",,0,,ECE,280,0,FALSE,TRUE,FALSE,FALSE,FALSE,1:25PM,4:15PM,,,,,,,,,,,,
ECE 280L9,INTRO TO SIGNALS AND SYSTEMS,lab,2,"Leslie M Collins, Mary T Knox",,0,,ECE,280,0,FALSE,TRUE,FALSE,FALSE,FALSE,4:40PM,7:30PM,,,,,,,,,,,,
ECE 280L9,INTRO TO SIGNALS AND SYSTEMS,lab,3,"Leslie M Collins, Mary T Knox",,0,,ECE,280,0,FALSE,FALSE,TRUE,FALSE,FALSE,8:30AM,11:20AM,,,,,,,,,,,,
ECE 280L9,INTRO TO SIGNALS AND SYSTEMS,lab,4,"Leslie M Collins, Mary T Knox",,0,,ECE,280,0,FALSE,FALSE,TRUE,FALSE,FALSE,1:25PM,4:15PM,,,,,,,,,,,,
ECE 280L9,INTRO TO SIGNALS AND SYSTEMS,lab,5,"Leslie M Collins, Mary T Knox",,0,,ECE,280,0,FALSE,FALSE,TRUE,FALSE,FALSE,4:40PM,7:30PM,,,,,,,,,,,,
ECE 280L9,INTRO TO SIGNALS AND SYSTEMS,lab,6,"Leslie M Collins, Mary T Knox",,0,,ECE,280,0,FALSE,FALSE,FALSE,TRUE,FALSE,1:25PM,4:15PM,,,,,,,,,,,,
ECE 280L9,INTRO TO SIGNALS AND SYSTEMS,lab,7,"Leslie M Collins, Mary T Knox",,0,,ECE,280,0,FALSE,FALSE,FALSE,TRUE,FALSE,4:40PM,7:30PM,,,,,,,,,,,,
ECE 280L9,INTRO TO SIGNALS AND SYSTEMS,lab,8,"Leslie M Collins, Mary T Knox",,0,,ECE,280,0,FALSE,FALSE,FALSE,FALSE,TRUE,11:45AM,2:35PM,,,,,,,,,,,,
ECE 280L9,INTRO TO SIGNALS AND SYSTEMS,lab,9,"Leslie M Collins, Mary T Knox",,0,,ECE,280,0,FALSE,FALSE,FALSE,FALSE,TRUE,3:05PM,5:55PM,,,,,,,,,,,,
ECE 330L,FUND MICROELECTRONIC DEVICES,lec,1,Hisham Z Massoud,,1,,ECE,330,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
ECE 330L,FUND MICROELECTRONIC DEVICES,lab,1,Hisham Z Massoud,,1,,ECE,330,0,FALSE,FALSE,FALSE,FALSE,TRUE,10:05AM,12:55PM,,,,,,,,,,,,
ECE 331L,FUND. OF MICROELECT. CIRCUITS,lec,1,Martin A Brooke,,1,,ECE,331,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
ECE 331L,FUND. OF MICROELECT. CIRCUITS,lab,1,Martin A Brooke,,1,,ECE,331,0,FALSE,FALSE,TRUE,FALSE,FALSE,3:05PM,5:55PM,,,,,,,,,,,,
ECE 331L,FUND. OF MICROELECT. CIRCUITS,lab,2,Martin A Brooke,,1,,ECE,331,0,FALSE,FALSE,FALSE,TRUE,FALSE,3:05PM,5:55PM,,,,,,,,,,,,
ECE 340L,OPTICS AND PHOTONICS,lec,1,William T Joines,,1,"C,NS",ECE,340,1,TRUE,FALSE,TRUE,FALSE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
ECE 340L,OPTICS AND PHOTONICS,lab,1,William T Joines,,1,"C,NS",ECE,340,0,TRUE,FALSE,FALSE,FALSE,FALSE,1:25PM,4:15PM,,,,,,,,,,,,
ECE 350L,DIGITAL SYSTEMS,lec,1,John A Board Jr.,,1,C,ECE,350,1,FALSE,TRUE,FALSE,TRUE,FALSE,1:25PM,2:40PM,,,,,,,,,,,,
ECE 350L,DIGITAL SYSTEMS,lab,1,John A Board Jr.,,1,C,ECE,350,0,FALSE,TRUE,FALSE,FALSE,FALSE,3:05PM,5:55PM,,,,,,,,,,,,
ECE 350L,DIGITAL SYSTEMS,lab,2,John A Board Jr.,,1,C,ECE,350,0,FALSE,FALSE,TRUE,FALSE,FALSE,4:40PM,7:30PM,,,,,,,,,,,,
ECE 350L,DIGITAL SYSTEMS,lab,3,John A Board Jr.,,1,C,ECE,350,0,FALSE,FALSE,FALSE,TRUE,FALSE,3:05PM,5:55PM,,,,,,,,,,,,
ECE 350L,DIGITAL SYSTEMS,lab,4,John A Board Jr.,,1,C,ECE,350,0,FALSE,FALSE,FALSE,FALSE,TRUE,10:05AM,12:55PM,,,,,,,,,,,,
ECE 353,INTRO TO OPERATING SYSTM,lec,1,"Jeffrey S Chase, Michael P Hewner",,1,"C,QS",ECE,353,1,FALSE,FALSE,TRUE,FALSE,TRUE,3:05PM,4:20PM,,,,,,,,,,,,
ECE 353,INTRO TO OPERATING SYSTM,dis,1,"Jeffrey S Chase, Michael P Hewner",,1,"C,QS",ECE,353,0,TRUE,FALSE,FALSE,FALSE,FALSE,3:05PM,4:20PM,,,,,,,,,,,,
ECE 356,COMP NETWORK ARCHITEC,lec,1,Zhenqiang Gong,,1,C,ECE,356,1,FALSE,FALSE,TRUE,FALSE,TRUE,3:05PM,4:20PM,,,,,,,,,,,,
ECE 381,FUND OF DIG SIG PROC,lec,1,Lisa G Huettel,,1,,ECE,381,1,FALSE,TRUE,FALSE,TRUE,FALSE,10:05AM,11:20AM,,,,,,,,,,,,
