Class_Name,Description,Type,id,Professor,Time,Unit,Attributes,Subject,Number
LATAMER 320S,SOCIAL MOVEMENTS/SOCIAL MEDIA,lec,1,Negar Mottahedeh,WF 11:45AM - 1:00PM,1.0,"CCI,EI,STS,C,ALP,CZ",LATAMER,320
LATAMER 328,GLOBAL BRAZIL,lec,1,John D French,TuTh 11:45AM - 1:00PM,1.0,"CCI,C,CZ,SS",LATAMER,328
LATAMER 343,MIGRATION & HUMAN TRAFFICKING,lec,1,Michaeline A Crichlow,WF 11:45AM - 1:00PM,1.0,"CCI,EI,R,C,ALP,SS",LATAMER,343
LATAMER 89S,FIRST YEAR SEMINAR (TOP),lec,2,Gustavo PT Furtado,TuTh 3:05PM - 4:20PM,1.0,,LATAMER,89
LATIN 101,ELEMENTARY LATIN,lec,1,Sinja Küppers,MWF 10:20AM - 11:10AM,1.0,FL,LATIN,101
LATIN 101,ELEMENTARY LATIN,lec,2,Rex Crews,MWF 12:00PM - 12:50PM,1.0,FL,LATIN,101
LATIN 101,ELEMENTARY LATIN,lec,3,Michael Abraham Freeman,MWF 1:40PM - 2:30PM,1.0,FL,LATIN,101
LATIN 203,INTERMEDIATE LATIN,lec,1,Rex Crews,MWF 10:20AM - 11:10AM,1.0,"FL,CZ",LATIN,203
LATIN 203,INTERMEDIATE LATIN,lec,2,Antonio Robert LoPiano,MWF 12:00PM - 12:50PM,1.0,"FL,CZ",LATIN,203
LATIN 203,INTERMEDIATE LATIN,lec,3,William Erickson Bridges,MWF 3:20PM - 4:10PM,1.0,"FL,CZ",LATIN,203
LATIN 251,REFRESHER LATIN,lec,1,Rex Crews,MWF 1:40PM - 2:30PM,1.0,FL,LATIN,251
LATIN 332S,DRAMA,lec,1,Departmental Staff,WF 3:05PM - 4:20PM,1.0,"CCI,FL,ALP",LATIN,332
LATIN 368S,PLINY AND MARTIAL,lec,1,Departmental Staff,TuTh 11:45AM - 1:00PM,1.0,"CCI,FL,ALP,CZ",LATIN,368
LINGUIST 201,INTRO TO LINGUISTICS,lec,1,Gareth O Price,TuTh 1:25PM - 2:40PM,1.0,"CCI,C,SS",LINGUIST,201
LINGUIST 201,INTRO TO LINGUISTICS,lec,2,Gail L Clements,MW 1:25PM - 2:40PM,1.0,"CCI,C,SS",LINGUIST,201
LINGUIST 212FS,"LAW, ETHICS & RESPONSIBILITY",lec,1,Michael Newcity,MW 1:25PM - 2:40PM,1.0,"EI,STS,C,SS",LINGUIST,212
LINGUIST 216FS,NEUROSCIENCE / HUMAN LANGUAGE,lec,1,Edna Andrews,TuTh 10:05AM - 11:20AM,1.0,"C,NS,SS",LINGUIST,216
LINGUIST 217FS,"LANGUAGE, THOUGHT, AND CULTURE",lec,1,"Gareth O Price, Luciana Fellin",TuTh 11:45AM - 1:00PM,1.0,"CCI,C,CZ,SS",LINGUIST,217
LINGUIST 301,ADVANCED SPANISH GRAMMAR,lec,1,Departmental Staff,WF 3:05PM - 4:20PM,1.0,"CCI,FL,C",LINGUIST,301
LINGUIST 304S,FRENCH COMP/TRANSLATION,lec,1,Departmental Staff,MWF 12:00PM - 1:00PM,1.0,"CCI,FL,W,C",LINGUIST,304
LINGUIST 451,LANGUAGE AND SOCIETY,lec,1,Gail L Clements,MW 11:45AM - 1:00PM,1.0,"CCI,C,SS",LINGUIST,451
LIT 201,INTRO GLOBAL CULTURAL STUDIES,lec,1,Robyn Wiegman,TuTh 10:05AM - 11:20AM,1.0,"CCI,EI,ALP,CZ",LIT,201
LIT 202S,INTRO TO PERFORMANCE STUDIES,lec,1,Brad Rogers,W 3:05PM - 5:35PM,1.0,"CCI,W,C,ALP",LIT,202
LIT 211,INDIAN CINEMA,lec,1,Satendra Khanna,TuTh 3:05PM - 4:20PM,1.0,"CCI,R,C,ALP,CZ",LIT,211
LIT 220,FILM GENRES,lec,1,Departmental Staff,W 10:05AM - 12:35PM,1.0,"C,ALP",LIT,220
LIT 225,SCREENING COLD WAR ESPIONAGE,lec,1,Beth Holmgren,M 6:15PM - 8:45PM,1.0,"CCI,EI,C,ALP,CZ",LIT,225
LIT 244,MODERN EUROPEAN SHORT FICTION,lec,1,Saskia Ziolkowski,TuTh 10:05AM - 11:20AM,1.0,"CCI,EI,C,ALP,CZ",LIT,244
LIT 251,INTRO TO THE MIDDLE EAST,lec,1,Fadi A Bardawil,TuTh 4:40PM - 5:55PM,1.0,"CCI,C,ALP,CZ",LIT,251
LIT 262,FRENCH LOVE STORY,lec,1,Michele L Longino,MW 3:05PM - 4:20PM,1.0,"CCI,C,ALP",LIT,262
LIT 280,"MARX, NIETZSCHE, FREUD",lec,1,Henry Pickford,TuTh 4:40PM - 5:55PM,1.0,"CCI,C,CZ,SS",LIT,280
LIT 295S,SEX WORK:POLITICS OF SXL LABOR,lec,1,Kathi Weeks,MW 10:05AM - 11:20AM,1.0,"CCI,C,SS",LIT,295
LIT 320S,SOCIAL MOVEMENTS/SOCIAL MEDIA,lec,1,Negar Mottahedeh,WF 11:45AM - 1:00PM,1.0,"CCI,EI,STS,C,ALP,CZ",LIT,320
LIT 325S,UNDERSTANDING MEDIATION,lec,1,Markos Hadjioannou,TuTh 11:45AM - 1:00PM,1.0,"CCI,C,ALP,CZ",LIT,325
LIT 336,INTRO TO US LATINO/A LIT,lec,1,Claudia Milian,TuTh 1:25PM - 2:40PM,1.0,"CCI,C,ALP",LIT,336
LIT 343,MASS INCARCERATION/CITIZENSHIP,lec,1,Wahneema Lubiano,TuTh 4:40PM - 5:55PM,1.0,"CCI,EI,R,C,ALP,CZ",LIT,343
LIT 350S,"BRAINS, EVERYWHERE",lec,1,Antonio Viego,TuTh 11:45AM - 1:00PM,1.0,"EI,C,CZ",LIT,350
LIT 351S,CONTEMPORARY NOVEL,lec,1,Nancy Armstrong,MW 1:25PM - 2:40PM,1.0,"C,ALP",LIT,351
LIT 361,GLOBAL APPLE,lec,1,Ralph A Litzinger,MW 11:45AM - 1:00PM,1.0,"EI,STS,C,CZ,SS",LIT,361
LIT 369,GERMANY CONFRONTS HOLOCAUST,lec,1,Kristen Dolan,MW 4:40PM - 5:55PM,1.0,"CCI,EI,C,ALP,CZ",LIT,369
LIT 380,MARXISM AND SOCIETY,lec,1,Michael P Hardt,MW 10:05AM - 11:20AM,1.0,"EI,SIGNATURE,C,CZ,SS",LIT,380
LIT 382S,FICTIONS THAT MARK THE MOMENT,lec,1,Wahneema Lubiano,MW 3:05PM - 4:20PM,1.0,"CCI,EI,R,C,ALP,CZ",LIT,382
LIT 490S-1,SP TOP THEORY,lec,1,Robyn Wiegman,TuTh 3:05PM - 4:20PM,1.0,,LIT,490
LIT 89S,FIRST-YEAR SEMINAR (TOP),lec,1,Esther L Gabara,TuTh 1:25PM - 2:40PM,1.0,,LIT,89
LIT 89S,FIRST-YEAR SEMINAR (TOP),lec,2,Gustavo PT Furtado,TuTh 3:05PM - 4:20PM,1.0,,LIT,89
LIT 89S,FIRST-YEAR SEMINAR (TOP),lec,3,Elvira Vilches,MW 10:05AM - 11:20AM,1.0,,LIT,89
LSGS 306,"HEALTH, CULTURE, LATINO COMMUN",lec,1,Joan E Clifford,WF 3:05PM - 4:20PM,1.0,"CCI,FL,C",LSGS,306
LSGS 306,"HEALTH, CULTURE, LATINO COMMUN",lec,2,Rosa Solorzano,TuTh 3:05PM - 4:20PM,1.0,"CCI,FL,C",LSGS,306
LSGS 308S,"LATINX VOICES IN DUKE, DURHAM",lec,1,Departmental Staff,TuTh 8:30AM - 9:45AM,1.0,"CCI,FL,W,SL,C,CZ",LSGS,308
LSGS 336,INTRO TO US LATINO/A LIT,lec,1,Claudia Milian,TuTh 1:25PM - 2:40PM,1.0,"CCI,C,ALP",LSGS,336
LSGS 350S,"BRAINS, EVERYWHERE",lec,1,Antonio Viego,TuTh 11:45AM - 1:00PM,1.0,"EI,C,CZ",LSGS,350
MATH 105L,LAB CALC/FUNCTIONS I,lec,1,Departmental Staff,MWF 8:45AM - 9:35AM,1.0,QS,MATH,105
MATH 105L,LAB CALC/FUNCTIONS I,lec,2,Departmental Staff,MWF 12:00PM - 12:50PM,1.0,QS,MATH,105
MATH 105L,LAB CALC/FUNCTIONS I,lec,3,Departmental Staff,MWF 1:40PM - 2:30PM,1.0,QS,MATH,105
MATH 105L,LAB CALC/FUNCTIONS I,lab,1,Departmental Staff,Th 12:45PM - 2:30PM,1.0,QS,MATH,105
MATH 105L,LAB CALC/FUNCTIONS I,lab,2,Departmental Staff,Th 10:30AM - 12:15PM,1.0,QS,MATH,105
MATH 105L,LAB CALC/FUNCTIONS I,lab,3,Departmental Staff,Th 8:30AM - 10:15AM,1.0,QS,MATH,105
MATH 106L,LAB CALC/FUNCTIONS II,lec,1,Departmental Staff,MWF 4:55PM - 5:45PM,1.0,QS,MATH,106
MATH 106L,LAB CALC/FUNCTIONS II,lab,1,Departmental Staff,Th 5:05PM - 6:50PM,1.0,QS,MATH,106
MATH 111L,LABORATORY CALCULUS I,lec,1,Departmental Staff,MW 8:45AM - 9:35AM Th 10:05AM - 11:20AM,1.0,QS,MATH,111
MATH 111L,LABORATORY CALCULUS I,lec,2,Departmental Staff,MW 10:20AM - 11:10AM Th 8:30AM - 9:45AM,1.0,QS,MATH,111
MATH 111L,LABORATORY CALCULUS I,lec,3,Departmental Staff,MW 12:00PM - 12:50PM Th 11:45AM - 1:00PM,1.0,QS,MATH,111
MATH 111L,LABORATORY CALCULUS I,lec,4,Departmental Staff,MW 1:40PM - 2:30PM Th 1:25PM - 2:40PM,1.0,QS,MATH,111
MATH 111L,LABORATORY CALCULUS I,lec,5,Departmental Staff,MW 3:20PM - 4:10PM Th 3:05PM - 4:20PM,1.0,QS,MATH,111
MATH 111L,LABORATORY CALCULUS I,lec,6,Departmental Staff,TuTh 3:20PM - 4:10PM W 3:05PM - 4:20PM,1.0,QS,MATH,111
MATH 111L,LABORATORY CALCULUS I,lec,7,Departmental Staff,TuTh 8:45AM - 9:35AM W 8:30AM - 9:45AM,1.0,QS,MATH,111
MATH 111L,LABORATORY CALCULUS I,lab,1,Departmental Staff,Tu 10:05AM - 11:20AM,1.0,QS,MATH,111
MATH 111L,LABORATORY CALCULUS I,lab,2,Departmental Staff,Tu 8:30AM - 9:45AM,1.0,QS,MATH,111
MATH 111L,LABORATORY CALCULUS I,lab,3,Departmental Staff,Tu 11:45AM - 1:00PM,1.0,QS,MATH,111
MATH 111L,LABORATORY CALCULUS I,lab,4,Departmental Staff,Tu 1:25PM - 2:40PM,1.0,QS,MATH,111
MATH 111L,LABORATORY CALCULUS I,lab,5,Departmental Staff,Tu 3:05PM - 4:20PM,1.0,QS,MATH,111
MATH 111L,LABORATORY CALCULUS I,lab,6,Departmental Staff,M 3:05PM - 4:20PM,1.0,QS,MATH,111
MATH 111L,LABORATORY CALCULUS I,lab,7,Departmental Staff,M 8:30AM - 9:45AM,1.0,QS,MATH,111
MATH 112L,LABORATORY CALCULUS II,lec,1,Departmental Staff,MW 8:45AM - 9:35AM Th 10:05AM - 11:20AM,1.0,QS,MATH,112
MATH 112L,LABORATORY CALCULUS II,lec,2,Departmental Staff,MW 12:00PM - 12:50PM Th 11:45AM - 1:00PM,1.0,QS,MATH,112
MATH 112L,LABORATORY CALCULUS II,lab,1,Departmental Staff,Tu 10:05AM - 11:20AM,1.0,QS,MATH,112
MATH 112L,LABORATORY CALCULUS II,lab,2,Departmental Staff,Tu 11:45AM - 1:00PM,1.0,QS,MATH,112
MATH 122L,INTRO CALCULUS II WITH APPLICA,lec,1,Departmental Staff,MW 1:40PM - 2:30PM Tu 11:45AM - 1:00PM,1.0,QS,MATH,122
MATH 122L,INTRO CALCULUS II WITH APPLICA,lec,2,Departmental Staff,MW 3:20PM - 4:10PM Tu 1:25PM - 2:40PM,1.0,QS,MATH,122
MATH 122L,INTRO CALCULUS II WITH APPLICA,lec,3,Departmental Staff,TuTh 8:45AM - 9:35AM W 1:25PM - 2:40PM,1.0,QS,MATH,122
MATH 122L,INTRO CALCULUS II WITH APPLICA,lec,4,Departmental Staff,TuTh 4:55PM - 5:45PM W 4:40PM - 5:55PM,1.0,QS,MATH,122
MATH 122L,INTRO CALCULUS II WITH APPLICA,lec,5,Departmental Staff,TuTh 3:20PM - 4:10PM W 3:05PM - 4:20PM,1.0,QS,MATH,122
MATH 122L,INTRO CALCULUS II WITH APPLICA,lec,6,Departmental Staff,MW 12:00PM - 12:50PM Tu 11:45AM - 1:00PM,1.0,QS,MATH,122
MATH 122L,INTRO CALCULUS II WITH APPLICA,lec,7,Departmental Staff,TuTh 1:40PM - 2:30PM W 1:25PM - 2:40PM,1.0,QS,MATH,122
MATH 122L,INTRO CALCULUS II WITH APPLICA,lab,1,Departmental Staff,Th 11:45AM - 1:00PM,1.0,QS,MATH,122
MATH 122L,INTRO CALCULUS II WITH APPLICA,lab,2,Departmental Staff,Th 1:25PM - 2:40PM,1.0,QS,MATH,122
MATH 122L,INTRO CALCULUS II WITH APPLICA,lab,3,Departmental Staff,F 1:25PM - 2:40PM,1.0,QS,MATH,122
MATH 122L,INTRO CALCULUS II WITH APPLICA,lab,4,Departmental Staff,F 4:40PM - 5:55PM,1.0,QS,MATH,122
MATH 122L,INTRO CALCULUS II WITH APPLICA,lab,5,Departmental Staff,F 3:05PM - 4:20PM,1.0,QS,MATH,122
MATH 122L,INTRO CALCULUS II WITH APPLICA,lab,6,Departmental Staff,Th 11:45AM - 1:00PM,1.0,QS,MATH,122
MATH 122L,INTRO CALCULUS II WITH APPLICA,lab,7,Departmental Staff,F 1:25PM - 2:40PM,1.0,QS,MATH,122
MATH 165FS,CRYPTOGRAPHY AND SOCIETY,lec,1,Lillian B Pierce,MW 8:30AM - 9:45AM,1.0,"STS,W,C,QS",MATH,165
MATH 202D,MULTIVAR CALCULUS FOR ECON,lec,1,Shira Viel,MWF 8:45AM - 9:35AM,1.0,QS,MATH,202
MATH 202D,MULTIVAR CALCULUS FOR ECON,dis,1,Departmental Staff,Th 1:25PM - 2:40PM,1.0,QS,MATH,202
MATH 202D,MULTIVAR CALCULUS FOR ECON,dis,2,Departmental Staff,Th 11:45AM - 1:00PM,1.0,QS,MATH,202
MATH 202D,MULTIVAR CALCULUS FOR ECON,dis,3,Departmental Staff,Th 3:05PM - 4:20PM,1.0,QS,MATH,202
MATH 202D,MULTIVAR CALCULUS FOR ECON,dis,4,Departmental Staff,Th 4:40PM - 5:55PM,1.0,QS,MATH,202
MATH 212,MULTIVARIABLE CALCULUS,lec,1,Departmental Staff,MWF 10:20AM - 11:10AM,1.0,QS,MATH,212
MATH 212,MULTIVARIABLE CALCULUS,lec,2,Departmental Staff,MW 8:30AM - 9:45AM,1.0,QS,MATH,212
MATH 212,MULTIVARIABLE CALCULUS,lec,3,Departmental Staff,TuTh 3:05PM - 4:20PM,1.0,QS,MATH,212
MATH 212,MULTIVARIABLE CALCULUS,lec,4,Departmental Staff,TuTh 4:40PM - 5:55PM,1.0,QS,MATH,212
MATH 212,MULTIVARIABLE CALCULUS,lec,5,Departmental Staff,TuTh 1:25PM - 2:40PM,1.0,QS,MATH,212
MATH 216,LINEAR ALGEBRA & DIFF EQUATION,lec,1,Clark B Bray,MWF 1:40PM - 2:30PM,1.0,QS,MATH,216
MATH 216D,LINEAR ALG AND DIFF EQN (DIS),dis,1,Departmental Staff,Th 3:20PM - 4:10PM,0.0,,MATH,216
MATH 216D,LINEAR ALG AND DIFF EQN (DIS),dis,2,Departmental Staff,Th 10:20AM - 11:10AM,0.0,,MATH,216
MATH 216D,LINEAR ALG AND DIFF EQN (DIS),dis,3,Departmental Staff,Th 12:00PM - 12:50PM,0.0,,MATH,216
MATH 216D,LINEAR ALG AND DIFF EQN (DIS),dis,4,Departmental Staff,Th 1:40PM - 2:30PM,0.0,,MATH,216
MATH 218,MATRICES AND VECTOR SPACES,lec,1,Ran Baron,MWF 12:00PM - 12:50PM,1.0,QS,MATH,218
MATH 218,MATRICES AND VECTOR SPACES,lec,2,Jesse Kyle Silliman,TuTh 3:05PM - 4:20PM,1.0,QS,MATH,218
MATH 218,MATRICES AND VECTOR SPACES,lec,3,Jesse Kyle Silliman,TuTh 1:25PM - 2:40PM,1.0,QS,MATH,218
MATH 218,MATRICES AND VECTOR SPACES,lec,4,Departmental Staff,MW 4:40PM - 5:55PM,1.0,QS,MATH,218
MATH 218L,MATRICES & VECTOR SPACES (LAB),lab,1,Ran Baron,TuTh 10:05AM - 11:20AM,0.5,,MATH,218
MATH 221,LINEAR ALGEBRA & APPLICA,lec,1,Departmental Staff,WF 10:05AM - 11:20AM,1.0,QS,MATH,221
MATH 221,LINEAR ALGEBRA & APPLICA,lec,2,Departmental Staff,WF 8:30AM - 9:45AM,1.0,QS,MATH,221
MATH 221,LINEAR ALGEBRA & APPLICA,lec,3,Departmental Staff,TuTh 1:25PM - 2:40PM,1.0,QS,MATH,221
MATH 221,LINEAR ALGEBRA & APPLICA,lec,4,Departmental Staff,TuTh 11:45AM - 1:00PM,1.0,QS,MATH,221
MATH 221,LINEAR ALGEBRA & APPLICA,lec,5,Departmental Staff,MW 1:25PM - 2:40PM,1.0,QS,MATH,221
MATH 228L,PROBABILITY FOR STATISTICS,lec,1,Surya Tapas Tokdar,MW 1:25PM - 2:40PM,1.0,"C,QS",MATH,228
MATH 228L,PROBABILITY FOR STATISTICS,lab,1,Surya Tapas Tokdar,Th 10:05AM - 11:20AM,1.0,"C,QS",MATH,228
MATH 230,PROBABILITY,lec,1,Pratima Hebbar,TuTh 1:25PM - 2:40PM,1.0,"C,QS",MATH,230
MATH 230,PROBABILITY,lec,2,Andrea R Agazzi,TuTh 8:30AM - 9:45AM,1.0,"C,QS",MATH,230
MATH 230,PROBABILITY,lec,3,Victoria S Akin,TuTh 4:40PM - 5:55PM,1.0,"C,QS",MATH,230
MATH 230,PROBABILITY,lec,4,Departmental Staff,WF 8:30AM - 9:45AM,1.0,"C,QS",MATH,230
MATH 230,PROBABILITY,lec,5,Victoria S Akin,TuTh 11:45AM - 1:00PM,1.0,"C,QS",MATH,230
MATH 238L,DATA ANALYSIS AND DECISION SCI,lec,1,Stacy L Tantum,MW 10:05AM - 11:20AM,1.0,QS,MATH,238
MATH 238L,DATA ANALYSIS AND DECISION SCI,lab,1,Stacy L Tantum,F 8:30AM - 11:30AM,1.0,QS,MATH,238
MATH 245,INTRO MATH AND PROOFS,lec,1,Leslie D Saper,TuTh 3:05PM - 4:20PM,1.0,QS,MATH,245
MATH 281S,PROBLEM SOLVING SEMINAR,lec,1,David Kraines,Th 6:15PM - 7:30PM,0.5,QS,MATH,281
MATH 305S,NUMBER THEORY,lec,1,Samit Dasgupta,WF 1:25PM - 2:40PM,1.0,"R,QS",MATH,305
MATH 323S,GEOMETRY,lec,1,Departmental Staff,TuTh 8:30AM - 9:45AM,1.0,R,MATH,323
MATH 333,COMPLEX ANALYSIS,lec,1,Paul S Aspinwall,TuTh 1:25PM - 2:40PM,1.0,QS,MATH,333
MATH 340,ADVANCED INTRO PROBABILITY,lec,1,Departmental Staff,TuTh 10:05AM - 11:20AM,1.0,"C,QS",MATH,340
MATH 353,ORD AND PRTL DIFF EQUATIONS,lec,1,Departmental Staff,TuTh 11:45AM - 1:00PM,1.0,QS,MATH,353
MATH 353,ORD AND PRTL DIFF EQUATIONS,lec,2,Departmental Staff,MW 3:05PM - 4:20PM,1.0,QS,MATH,353
MATH 353,ORD AND PRTL DIFF EQUATIONS,lec,3,Departmental Staff,TuTh 10:05AM - 11:20AM,1.0,QS,MATH,353
MATH 353,ORD AND PRTL DIFF EQUATIONS,lec,4,Departmental Staff,MW 10:05AM - 11:20AM,1.0,QS,MATH,353
MATH 353,ORD AND PRTL DIFF EQUATIONS,lec,5,Departmental Staff,WF 8:30AM - 9:45AM,1.0,QS,MATH,353
MATH 353,ORD AND PRTL DIFF EQUATIONS,lec,6,Departmental Staff,TuTh 8:30AM - 9:45AM,1.0,QS,MATH,353
MATH 356,ELEM DIFFERENTIAL EQUAT,lec,1,Faramarz Vafaee,WF 10:05AM - 11:20AM,1.0,QS,MATH,356
MATH 356,ELEM DIFFERENTIAL EQUAT,lec,2,Faramarz Vafaee,WF 8:30AM - 9:45AM,1.0,QS,MATH,356
MATH 371,COMBINATORICS,lec,1,Departmental Staff,MWF 12:00PM - 12:50PM,1.0,QS,MATH,371
MATH 401,INTRO ABSTRACT ALGEBRA,lec,1,Winston S Leslie,TuTh 10:05AM - 11:20AM,1.0,,MATH,401
MATH 412,TOPOLOGICAL DATA ANALYSIS,lec,1,John Harer,TuTh 1:25PM - 2:40PM,1.0,"C,QS",MATH,412
MATH 431,INTRODUCTION TO REAL ANALYSIS,lec,1,Michael C Reed,MWF 8:45AM - 9:35AM,1.0,"W,QS",MATH,431
MATH 431,INTRODUCTION TO REAL ANALYSIS,lec,2,Michael C Reed,MWF 10:20AM - 11:10AM,1.0,"W,QS",MATH,431
MATH 431,INTRODUCTION TO REAL ANALYSIS,lec,3,Inmaculada Concepcion Sorribes Rodriguez,WF 3:05PM - 4:20PM,1.0,"W,QS",MATH,431
MATH 465,INTRO HIGH DIM DATA ANALYSIS,lec,1,Paul L Bendich,TuTh 8:30AM - 9:45AM,1.0,"C,QS",MATH,465
MATH 89S,FIRST-YEAR SEMINAR (TOP),lec,1,Hubert Bray,TuTh 10:05AM - 11:20AM,1.0,,MATH,89
ME 344L,CONTROL SYSTEMS,lec,1,Leila J Bridgeman,MW 8:30AM - 9:45AM,1.0,C,ME,344
ME 344L,CONTROL SYSTEMS,lab,1,Leila J Bridgeman,Tu 10:05AM - 1:00PM,1.0,C,ME,344
ME 344L,CONTROL SYSTEMS,lab,2,Leila J Bridgeman,Tu 1:25PM - 4:20PM,1.0,C,ME,344
ME 344L,CONTROL SYSTEMS,lab,3,Leila J Bridgeman,W 10:05AM - 1:00PM,1.0,C,ME,344
ME 344L,CONTROL SYSTEMS,lab,4,Leila J Bridgeman,W 1:25PM - 4:20PM,1.0,C,ME,344
ME 426,OCEAN ENGINEERING,lec,1,"Douglas P Nowacek, Martin A Brooke",TuTh 1:25PM - 2:40PM,1.0,C,ME,426
MEDREN 105,OLD WORLDS/NEW HISTORIES,lec,1,Vasant Kaiwar,WF 11:45AM - 1:00PM,1.0,"CCI,C,CZ,SS",MEDREN,105
MEDREN 128,WAR AND SOCIETY,lec,1,Kristen Neuschel,MW 3:05PM - 4:20PM,1.0,"CCI,C,ALP,CZ",MEDREN,128
MEDREN 135,SILK ROADS AND CHINA,lec,1,Sucheta Mazumdar,TuTh 1:25PM - 2:40PM,1.0,"CCI,C,CZ",MEDREN,135
MEDREN 201S,MUSIC HISTORY I,lec,1,Thomas Brothers,MWF 1:40PM - 2:30PM,1.0,"CCI,C,ALP,CZ",MEDREN,201
MEDREN 254,EXPANSION OF MEDIEVAL EUROPE,lec,1,Jehangir Y Malegam,MW 10:05AM - 11:20AM,1.0,"CCI,CZ",MEDREN,254
MEDREN 255,CARIBBEAN 1492-1700,lec,1,Barry Gaspar,MW 1:25PM - 2:40PM,1.0,"CCI,C,CZ",MEDREN,255
MEDREN 287,MAGIC/REL/SCI SINCE 1400,lec,1,Thomas Robisheaux,MW 3:05PM - 4:20PM,1.0,"CCI,EI,STS,C,CZ",MEDREN,287
MEDREN 314,INTRO TO SPANISH LIT I,lec,1,Elvira Vilches,MW 3:05PM - 4:20PM,1.0,"CCI,FL,C,ALP",MEDREN,314
MEDREN 331,SHAKESPEARE THROUGH 1600,lec,1,Leonard Tennenhouse,MW 1:25PM - 2:40PM,1.0,"EI,R,C,ALP",MEDREN,331
MEDREN 337S,MILTON,lec,1,David Aers,TuTh 10:05AM - 11:20AM,1.0,"EI,R,C,ALP",MEDREN,337
MEDREN 390S,SEM MED/RENAISS ST (TOP),lec,2,"Edward Triplett, Philip J Stern",F 10:05AM - 12:35PM,1.0,,MEDREN,390
MEDREN 89S,FIRST-YEAR SEMINAR (TOP),lec,1,Elvira Vilches,MW 10:05AM - 11:20AM,1.0,,MEDREN,89
MEDREN 89S,FIRST-YEAR SEMINAR (TOP),lec,2,Kristin L Huffman,W 11:45AM - 2:15PM,1.0,,MEDREN,89
MGM 120FS,ETHICS OF GENOME RESEARCH,lec,1,Susanne B Haga,TuTh 10:05AM - 11:20AM,1.0,"EI,STS,C,SS",MGM,120
MGM 222FS,GENETICS AND EPIGENETICS,lec,1,Beth A Sullivan,WF 11:45AM - 1:00PM,1.0,"C,NS",MGM,222
MGM 325,GENOME TECHNOLOGIES,lec,1,"Gregory A Wray, Susanne B Haga",TuTh 11:45AM - 1:00PM,1.0,"STS,C,NS",MGM,325
MILITSCI 101S,INTRO ARMY / CRITICAL THINKING,lec,1,"Rachelle M Macon, Talisa Dauz",W 1:25PM - 2:40PM,0.5,,MILITSCI,101
MILITSCI 201,INNOVATIVE TEAM LEADERSHIP LEC,lec,1,"Rachelle M Macon, Talisa Dauz",TuTh 8:30AM - 9:45AM,1.0,,MILITSCI,201
MILITSCI 301,SMALL UNIT MILITARY LEADERSHIP,lec,1,"Rachelle M Macon, Talisa Dauz",TuTh 1:25PM - 2:40PM,1.0,,MILITSCI,301
MILITSCI 401S,MISSION COMMAND & ARMY PRO,lec,1,"Rachelle M Macon, Talisa Dauz",TuTh 11:45AM - 1:00PM,1.0,EI,MILITSCI,401
MILITSCI 91L,LEADERSHIP LABORATORY: FALL,lec,1,"Rachelle M Macon, Talisa Dauz",Th 3:05PM - 5:30PM,0.0,,MILITSCI,91
MILITSCI 93L,SENIOR LEADERSHIP LAB - FALL,lec,1,"Rachelle M Macon, Talisa Dauz",TuTh 3:05PM - 5:30PM,0.0,,MILITSCI,93
MMS 195FS,FREEDOM AND THE MARKET,lec,1,Martha Reeves,TuTh 1:25PM - 2:40PM,1.0,"EI,W,C,SS",MMS,195
MMS 210,MANAGERIAL EFFECTIVENESS,lec,1,Steven A Hicks,W 6:15PM - 8:45PM,1.0,"STS,SS",MMS,210
MMS 272,MKTG - BORDERS/CULTURES/DEMO,lec,1,George L Grody,M 6:30PM - 9:00PM,1.0,SS,MMS,272
MMS 370,MANAGERIAL FINANCE,lec,1,Edwyn A Tiryakian,Th 6:30PM - 9:00PM,1.0,SS,MMS,370
MMS 380,ENTREPRENEURIAL MARKETING,lec,1,Douglas P Green,MW 11:45AM - 1:00PM,1.0,SS,MMS,380
MMS 395,NEW VENTURES 2,lec,1,Jamie N Jones,M 3:05PM - 5:35PM,1.0,C,MMS,395
MMS 450,MARKETS/MGMNT CAPSTONE,lec,1,George L Grody,Tu 6:30PM - 9:00PM,1.0,"R,SS",MMS,450
MMS 450,MARKETS/MGMNT CAPSTONE,lec,2,Douglas P Green,MW 10:05AM - 11:20AM,1.0,"R,SS",MMS,450
MMS 450,MARKETS/MGMNT CAPSTONE,lec,3,Samuel A Veraldi,M 6:30PM - 9:00PM,1.0,"R,SS",MMS,450
NAVALSCI 101,INTRO TO NAVAL SCIENCE,lec,1,Levi Blackwell,TuTh 1:25PM - 2:40PM,0.0,,NAVALSCI,101
NAVALSCI 189L,1ST YEAR NAVAL LEADERSHIP LAB,lab,1,Levi Blackwell,Tu 3:05PM - 5:35PM,0.0,,NAVALSCI,189
NAVALSCI 213S,EVOLUTION OF WARFARE,lec,1,Shannon Marlena Stanich,Tu 12:00PM - 2:40PM,1.0,"STS,CZ",NAVALSCI,213
NAVALSCI 289L,2ND YEAR NAVAL LEADERSHIP LAB,lab,1,Paris Vincent Monroe Scott,Tu 3:05PM - 5:35PM,0.0,,NAVALSCI,289
NAVALSCI 331,NAVAL SHIP SYSTEMS,lec,1,Paris Vincent Monroe Scott,TuTh 10:05AM - 11:20AM,1.0,NS,NAVALSCI,331
